1.32867	6643.36	3.53533
1.32867	6643.36	3.5402
1.32868	6643.38	3.51191
1.32879	6643.93	2.96424
1.32876	6643.82	3.07377
1.32886	6644.3	2.59377
1.32882	6644.1	2.79269
1.32866	6643.32	3.5706
1.32867	6643.34	3.55383
1.32868	6643.39	3.50393
1.32862	6643.11	3.78805
1.32859	6642.94	3.95891
1.32866	6643.28	3.6195
1.32864	6643.2	3.69824
1.3287	6643.49	3.40369
1.32878	6643.89	3.01031
1.3288	6643.99	2.90888
1.32879	6643.95	2.94518
1.3288	6644	2.89442
1.3288	6643.98	2.91789
1.32888	6644.41	2.48206
1.32905	6645.23	1.66218
1.32906	6645.28	1.61876
1.32893	6644.66	2.23762
1.3289	6644.52	2.37859
1.32888	6644.42	2.47152
1.32887	6644.34	2.55403
1.32888	6644.41	2.48073
1.32893	6644.63	2.2652
1.32904	6645.22	1.67294
1.32905	6645.25	1.6454
1.32908	6645.39	1.50563
1.32911	6645.55	1.34782
1.32918	6645.92	0.9805
1.32907	6645.37	1.52122
1.329	6645	1.89999
1.3291	6645.51	1.38806
1.32912	6645.62	1.27154
1.32909	6645.46	1.43675
1.32908	6645.39	1.50463
1.32914	6645.68	1.21962
1.32922	6646.12	0.775241
1.32928	6646.39	0.506199
1.3293	6646.49	0.401912
1.32933	6646.66	0.240412
1.3293	6646.48	0.419311
1.32927	6646.35	0.542328
1.32936	6646.78	0.116224
1.32927	6646.36	0.533701
1.32923	6646.13	0.762564
1.32915	6645.75	1.14733
1.32914	6645.72	1.17799
1.32909	6645.46	1.44041
1.32907	6645.35	1.54846
1.32896	6644.79	2.10244
1.32888	6644.4	2.49123
1.32887	6644.37	2.52475
1.32885	6644.27	2.62568
1.32888	6644.38	2.51323
1.32888	6644.4	2.49702
1.32889	6644.43	2.46904
1.32881	6644.07	2.82354
1.3288	6644.02	2.87479
1.32881	6644.04	2.85458
1.32883	6644.16	2.73369
1.32883	6644.16	2.73507
1.32882	6644.11	2.78938
1.32874	6643.7	3.19854
1.32876	6643.82	3.0802
